"","id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","reviews_per_month","availability_365"
"9839",31958398,"CHOCITA     DE OLAVIDE","Chamberí","Trafalgar",40.43279,-3.69992,"Entire home/apt",53,1,1.61,0
"9840",31958726,"HABITACIÓN CENTRICA","Ciudad Lineal","Quintana",40.4388,-3.64605,"Private room",52,2,1.51,180
"9841",31967105,"Bedroom in VERY CENTRAL apartment","Centro","Universidad",40.42118,-3.70258,"Private room",31,3,1.9,0
"9842",31968730,"Acogedor Estudio con Parking en Tetuan","Tetuán","Berruguete",40.46018,-3.7023,"Entire home/apt",34,2,1.92,172
"9843",31968867,"Cute ESTUDIO IDEAL PAREJAS ESTANCIAS CORTAS/LARGAS","Centro","Embajadores",40.40962,-3.7084,"Entire home/apt",59,3,2.6,0
"9844",31970924,"Petite 1Bed in Puerta del Angel, 3mins to metro","Latina","Puerta del Angel",40.41347,-3.72751,"Entire home/apt",111,2,0.67,112
"9845",31978100,"Apartamento tranquilo y acogedor","Tetuán","Cuatro Caminos",40.45643,-3.69984,"Private room",24,1,1.8,0
"9846",31979547,"Nice view","Arganzuela","Acacias",40.40005,-3.70107,"Shared room",90,2,0.08,90
"9847",31982175,"DOS PAREJAS MADRID CENTRAL Y PARKING SI QUIERES","Centro","Palacio",40.4152,-3.71858,"Private room",106,2,0.12,0
"9848",31983597,"Madrid- Luxury Apartment · SOL-GRAN VÍA - L9","Centro","Embajadores",40.41316,-3.70166,"Entire home/apt",60,3,2.31,195
"9849",31984491,"Beautiful Studio-Apartment near El Prado Museum","Centro","Cortes",40.4132,-3.69301,"Entire home/apt",50,3,0.17,226
"9850",31984983,"Olala MAD Apartment 3A","Puente de Vallecas","Numancia",40.39604,-3.66043,"Entire home/apt",69,1,0.56,350
"9851",31984985,"Olala MAD Apartment 4A","Puente de Vallecas","Numancia",40.39711,-3.66052,"Entire home/apt",83,1,0.69,356
"9852",31984986,"Olala MAD Apartments 3C","Puente de Vallecas","Numancia",40.39751,-3.66114,"Entire home/apt",71,1,0.21,342
"9853",31984989,"Olala MAD Apartment 4C","Puente de Vallecas","Numancia",40.39549,-3.66099,"Entire home/apt",82,1,0.45,350
"9854",32004177,"<U+2605>STAYCATION<U+2605> Almagro - Exclusivo, Rubén Dario I","Chamberí","Almagro",40.43441,-3.69294,"Entire home/apt",162,1,0.23,242
"9855",32004809,"Cómoda habitación para disfrutar de Madrid","Puente de Vallecas","Portazgo",40.38621,-3.64917,"Private room",15,2,0.49,363
"9856",32006341,"Apartamento en area gran via","Centro","Justicia",40.42079,-3.70019,"Entire home/apt",249,3,0,364
"9857",32011956,"Cozy Apartment-1BED 1BATH- Barrio Salamanca","Salamanca","Castellana",40.42952,-3.6858,"Entire home/apt",79,1,2.05,268
"9858",32017580,"GV5, 5. Espaciosa hab con 2 camas dobles,1 single (baño y TV)","Centro","Universidad",40.4204,-3.70288,"Private room",56,1,0.78,102
"9859",32017857,"GV5, 6. Agradable cuarto con cama doble y single, baño y TV","Centro","Sol",40.41888,-3.70474,"Private room",56,1,0.63,102
"9860",32018563,"Arturo Soria  y muy cerca de la calle alcala","Ciudad Lineal","Quintana",40.44052,-3.6382,"Private room",30,2,0,0
"9861",32019760,"Charming San Bernardo - 4 Bedrooms, 2 Bathrooms","Chamberí","Arapiles",40.43168,-3.70793,"Entire home/apt",196,1,1.63,305
"9862",32030235,"Confort en pleno Malasaña","Centro","Universidad",40.42339,-3.70431,"Entire home/apt",120,29,0.1,365
"9863",32030804,"Un rincón tropical en Madrid","Chamartín","Prosperidad",40.44244,-3.67345,"Entire home/apt",51,30,0.16,318
"9865",32033666,"Apartamento con encanto Gran Vía, Plaza España","Moncloa - Aravaca","Argüelles",40.42481,-3.71247,"Entire home/apt",55,2,2.72,43
"9866",32035214,"Agradable habitación en Lavapies cerca de Atocha","Centro","Embajadores",40.40892,-3.70036,"Private room",40,2,0.24,0
"9867",32054011,"Modern 2 Bed Apt 10min from Las Ventas","Ciudad Lineal","Concepción",40.43596,-3.65569,"Entire home/apt",62,2,0.83,278
"9868",32060229,"Chueca Exclusive II - Madflats Collection","Centro","Justicia",40.42341,-3.69956,"Entire home/apt",171,1,0.17,316
"9869",32060527,"Double and independent Room in Puerta del Sol","Centro","Sol",40.41746,-3.7019,"Private room",55,2,0.95,0
"9870",32060927,"Madrid zona tranquila y cerca del centro","Usera","Pradolongo",40.3851,-3.71055,"Private room",33,1,1.03,90
"9871",32075724,"Cozy appartment in Cea Bermudez, Madrid.","Chamberí","Gaztambide",40.43829,-3.71491,"Entire home/apt",60,7,0,0
"9873",32076915,"Room in the best neighborhood of Madrid","Chamberí","Rios Rosas",40.43971,-3.70028,"Private room",50,7,0,0
"9874",32084978,"Nice an cozy apartment in the heart of Madrid","Chamberí","Almagro",40.42985,-3.69565,"Entire home/apt",56,2,6.12,0
"9875",32090392,"Puerta del Angel","Latina","Puerta del Angel",40.4082,-3.7309,"Private room",16,1,0.27,273
"9876",32096557,"Grande piso muy tranquilo y total confort.","Hortaleza","Canillas",40.46371,-3.64354,"Entire home/apt",96,3,0.66,56
"9877",32096721,"Habitación carabanchel","Carabanchel","Buenavista",40.369,-3.75432,"Private room",18,1,0.53,0
"9878",32096816,"Maravilloso apartamento junto a la Gran Vía","Centro","Palacio",40.4223,-3.71042,"Entire home/apt",131,2,1.96,44
"9879",32097909,"Muy cercano a Cuatro vientos","Carabanchel","Buenavista",40.36353,-3.76172,"Private room",15,5,0.53,365
"9880",32104448,"Cosy prívate room with smart TV and Wifi","Latina","Lucero",40.40476,-3.7582,"Private room",25,1,0.98,90
"9881",32104558,"Cosy 1Bed Apt in Madrid, 5mins to metro","Puente de Vallecas","Palomeras Bajas",40.39208,-3.66259,"Entire home/apt",39,2,0.4,147
"9882",32106606,"Estudio nuevo (Apto. Dcho.) en Zona Arturo Soria","Ciudad Lineal","San Juan Bautista",40.44954,-3.66154,"Entire home/apt",53,1,0.91,0
"9883",32109275,"Habitación privada con piscina y plaza de garaje","Fuencarral - El Pardo","Mirasierra",40.49011,-3.72658,"Private room",34,1,0.47,330
"9884",32115707,"Cozy & well connected apt - 10 min to Caja Mágica","Villaverde","Los Rosales",40.35539,-3.69181,"Entire home/apt",58,4,1.07,183
"9885",32119504,"Hostal en el centro de Madrid a 2 min de Callao","Centro","Universidad",40.42277,-3.70585,"Hotel room",49,1,0,174
"9886",32120589,"Hostal en el centro de Madrid a 2min de Callao","Centro","Universidad",40.42247,-3.70593,"Hotel room",49,1,0.08,236
"9887",32120785,"Hostal en el centro de Madrid a 2min de Callao","Centro","Universidad",40.42084,-3.70484,"Hotel room",49,1,0,195
"9888",32121856,"Hostal en el centro de Madrid a 2min de callao","Centro","Universidad",40.42055,-3.70547,"Hotel room",38,1,0.2,215
"9889",32123252,"Hostal en el centro de Madrid a 2min de Callao","Centro","Universidad",40.42198,-3.70413,"Hotel room",43,1,0.7,131
"9890",32123511,"Hostal en el centro de Madrid a 2min de Callao","Centro","Universidad",40.42094,-3.70441,"Hotel room",73,1,0,221
"9891",32123717,"Hostal en el centro de Madrid a 2min de Callao","Centro","Universidad",40.4214,-3.70407,"Hotel room",73,1,0.48,241
"9892",32123912,"Hostal en el centro de Madrid a 2min de Callao","Centro","Universidad",40.42084,-3.70557,"Hotel room",73,1,0,240
"9893",32124103,"Hostal en el centro de Madrid a 2min de Callao","Centro","Universidad",40.42101,-3.70586,"Hotel room",67,1,0.04,201
"9894",32124233,"Hostal en el centro de Madrid a 2min de Callao","Centro","Universidad",40.42265,-3.70621,"Hotel room",67,1,0.04,219
"9895",32128323,"Nice flat very well placed in Madrid","Moratalaz","Media Legua",40.40985,-3.65516,"Entire home/apt",114,7,0,177
"9896",32131838,"Mercado San Miguel & Plaza Mayor - only FAMILIES","Centro","Palacio",40.41527,-3.70879,"Entire home/apt",82,1,1.76,262
"9897",32133022,"Habitación elegante y de lujo. CENTRO DE MADRID!","Centro","Embajadores",40.40762,-3.69832,"Private room",51,1,0.38,89
"9898",32133730,"Loft Amplio,Independiente, WiFi, Zona Aparcamiento","Puente de Vallecas","San Diego",40.39751,-3.66883,"Entire home/apt",38,1,3.34,83
"9899",32136679,"Piso Encantador barrio Salamanca Madrid","Salamanca","Lista",40.42936,-3.67752,"Entire home/apt",58,2,0.16,13
"9900",32138832,"APARTAMENTO A ESTRENAR CON PATIO ZONA SALAMANCA","Salamanca","Guindalera",40.4364,-3.67103,"Entire home/apt",54,1,0.27,164
"9901",32150306,"Habitación privada a  8 min Atocha","Arganzuela","Chopera",40.4008,-3.69925,"Private room",45,2,0.41,0
"9902",32151585,"Apartamento independiente y cómodo","Puente de Vallecas","San Diego",40.38777,-3.66879,"Entire home/apt",65,2,1.28,350
"9903",32153574,"DOBO HOMES OÑA APARTMENT","Hortaleza","Valdefuentes",40.48905,-3.6638,"Entire home/apt",133,1,0.96,131
"9904",32155948,"Casa Chule","Ciudad Lineal","Ventas",40.4236,-3.6559,"Entire home/apt",70,2,0.66,223
"9905",32157686,"Stylish & Bright 2BD apt. Atocha - Luca de Tena","Arganzuela","Delicias",40.40054,-3.69201,"Entire home/apt",113,1,2.07,347
"9906",32159120,"Habitación individual céntrica","Carabanchel","Opañel",40.39573,-3.71898,"Private room",15,1,0.08,0
"9907",32159179,"Apartamento con encanto Chueca, Malasaña, Centro","Centro","Justicia",40.42574,-3.69735,"Entire home/apt",52,2,1.75,44
"9908",32160036,"Natural B","Centro","Universidad",40.42171,-3.70355,"Entire home/apt",52,1,5.92,144
"9909",32162360,"Cozy apartment in Santa Engracia - Chamberí","Chamberí","Trafalgar",40.43659,-3.69964,"Entire home/apt",85,3,1.16,104
"9910",32164610,"Amazing flat close to Atocha and museums","Arganzuela","Palos de Moguer",40.40641,-3.6926,"Entire home/apt",123,2,1.15,128
"9911",32165478,"HABITACION ATOCHA","Arganzuela","Atocha",40.40653,-3.69212,"Private room",40,1,0.04,88
"9912",32173489,"ERASMUS ROOM - Universidad","Tetuán","Berruguete",40.45901,-3.70916,"Private room",15,1,0,90
"9914",32176448,"La Casita de Valvanera","Carabanchel","Vista Alegre",40.39053,-3.73665,"Entire home/apt",49,2,1.79,0
"9915",32177641,"Lovely 1-bedroom apartment in Avenida América","Chamartín","Prosperidad",40.44213,-3.67369,"Entire home/apt",40,15,0.24,290
"9916",32179274,"Magnífico apartamento 2 dormitorios en Bernabéu","Chamartín","Hispanoamérica",40.45716,-3.68111,"Entire home/apt",150,2,0.08,179
"9917",32180872,"Oasis en el centro de madrid, muy luminoso.","Tetuán","Valdeacederas",40.4629,-3.69755,"Private room",56,1,0.61,89
"9918",32181969,"Cozy room in the center of Madrid","Centro","Embajadores",40.41285,-3.70282,"Private room",25,1,1.51,1
"9920",32183804,"Loft Duplex amplio con piscina y garaje, Madrid","Villa de Vallecas","Casco Histórico de Vallecas",40.36617,-3.58271,"Entire home/apt",98,3,0.48,320
"9921",32184958,"Cozy&Comfortable  Apartament-Free Párking Área","Latina","Puerta del Angel",40.40839,-3.7388,"Entire home/apt",53,3,2.13,9
"9922",32185387,"Art and Dreams Imperial III","Centro","Embajadores",40.41326,-3.70659,"Entire home/apt",101,1,1.38,180
"9923",32185784,"Lollipop Flats: Picasso's Secret Place","Centro","Embajadores",40.41007,-3.70155,"Entire home/apt",33,1,0.94,0
"9924",32188824,"Habitación en Ático con terraza y baño privado","Puente de Vallecas","San Diego",40.39318,-3.67016,"Private room",19,1,5,47
"9925",32190712,"Bello piso en chueca","Centro","Justicia",40.42464,-3.69927,"Entire home/apt",67,2,0.31,365
"9926",32191254,"Habitacion Chule","Ciudad Lineal","Ventas",40.42405,-3.65789,"Private room",47,1,0.06,43
"9927",32191268,"Habitación privada en chueca","Centro","Universidad",40.42353,-3.70072,"Private room",29,1,1.75,365
"9928",32191372,"amplia habitación en chueca","Centro","Justicia",40.42463,-3.70054,"Private room",66,1,1.25,365
"9929",32200987,"La Latina - Plaza Mayor","Centro","Embajadores",40.4123,-3.70755,"Entire home/apt",110,85,0,1
"9930",32202539,"Luxury flat in Salamanca Area","Chamartín","Prosperidad",40.43821,-3.67668,"Entire home/apt",67,30,0.16,0
"9931",32206665,"City Center: Chueca / Tribunal","Centro","Justicia",40.42038,-3.69809,"Entire home/apt",43,60,0.1,226
"9932",32207692,"Natural A","Centro","Universidad",40.42353,-3.70384,"Entire home/apt",39,1,6.47,149
"9933",32208271,"Lollipop Flats: Goya's Wonder House","Centro","Cortes",40.41869,-3.69931,"Entire home/apt",33,1,1.68,0
"9934",32210830,"PISO 4 HABITACIONES. Magníficas vistas.","Puente de Vallecas","Numancia",40.39738,-3.65075,"Entire home/apt",40,90,0,260
"9935",32215695,"Alojamiento madrid","San Blas - Canillejas","Amposta",40.42777,-3.62006,"Private room",32,2,0.11,364
"9936",32227375,"Cozy 2 Bedroom Apt in Tetuán - 3min to metro","Tetuán","Almenara",40.47167,-3.69393,"Entire home/apt",126,2,0.83,142
"9937",32227779,"ConfortApartment! Completo","Tetuán","Valdeacederas",40.46423,-3.70198,"Entire home/apt",70,2,0,90
"9938",32230005,"Downtown Cozy Room. Art district(Anton Martin)","Centro","Embajadores",40.4116,-3.6997,"Private room",35,3,1.74,90
"9939",32230978,"Apto. nuevo 4 plazas San Juan Bautista/M-30","Ciudad Lineal","San Juan Bautista",40.45107,-3.6598,"Entire home/apt",50,2,2.19,348
"9940",32231234,"El encanto del Madrid castizo","Arganzuela","Delicias",40.40044,-3.69721,"Private room",26,2,0.31,365
"9941",32237106,"Gran Vía Estudio Acogedor","Centro","Universidad",40.42016,-3.7027,"Entire home/apt",46,1,2.44,353
"9942",32249677,"Habitación con terraza","Moncloa - Aravaca","Aravaca",40.45054,-3.76754,"Private room",20,28,1.43,335
"9943",32252924,"Lollipop Flats: Freddie Mercury's Terrace","Centro","Justicia",40.42123,-3.69922,"Entire home/apt",33,1,0.92,0
"9944",32253885,"PL MAYOR & SAN MIGUEL MARKET (C. Miranda)","Centro","Palacio",40.41592,-3.70897,"Entire home/apt",180,1,1.56,365
"9945",32261348,"Cómoda y tranquila habitación en Madrid","Chamartín","Hispanoamérica",40.45645,-3.67557,"Private room",38,1,0.37,363
"9946",32267763,"Habitación","Usera","Almendrales",40.38694,-3.70067,"Private room",99,2,0,0
"9947",32275420,"Magnifico apartamento en Sol","Centro","Cortes",40.41466,-3.70224,"Entire home/apt",90,2,0.08,0
"9948",32280369,"NEW. Moderno y elegante apartamento céntrico.","Puente de Vallecas","San Diego",40.39475,-3.66494,"Entire home/apt",48,2,2.83,365
"9949",32280626,"Dúplex a 20 minutos del centro","Tetuán","Berruguete",40.46236,-3.70178,"Entire home/apt",54,1,0.42,0
"9950",32282977,"Apartamento acogedor en Aravaca","Moncloa - Aravaca","Aravaca",40.45166,-3.76786,"Entire home/apt",46,90,0.23,226
"9951",32288177,"APARTAMENTO MADRID CENTRO LAVAPIES 5","Centro","Embajadores",40.40884,-3.70048,"Entire home/apt",47,1,7.99,33
"9952",32295822,"Modernos Estudios Adosados en Zona Arturo Soria","Ciudad Lineal","San Juan Bautista",40.45089,-3.65938,"Entire home/apt",113,3,0,0
"9953",32299248,"MALASAÑA Apartment / 1 to 4 people","Centro","Universidad",40.42459,-3.70583,"Entire home/apt",56,2,0.32,321
"9954",32301721,"Habitación al lado terminales y metro","Barajas","Timón",40.47252,-3.58246,"Private room",20,30,0,365
"9955",32305785,"New Apartment Pinar del Rey/ IFEMA.2Bd 1Bth.5 pax.","Hortaleza","Pinar del Rey",40.47393,-3.6527,"Entire home/apt",56,5,1.09,140
"9956",32307563,"Luxury apart best location w/ views to Plaza Colón","Chamberí","Almagro",40.42623,-3.69226,"Entire home/apt",260,5,0.09,0
"9957",32309549,"Central apartment between Sol,Opera and Pza Mayor","Centro","Sol",40.41739,-3.70691,"Entire home/apt",70,2,2.19,0
"9958",32310159,"""Confort Americano en el Barrio Salamanca""","Salamanca","Lista",40.42999,-3.67922,"Entire home/apt",300,1,0.46,0
"9959",32311704,"<U+2B50> Cozy designer apartment <U+FFE8>Jacuzzi <U+25CF> WiFi <U+25CF> A/C<U+FFE8>","Chamartín","Castilla",40.47849,-3.67561,"Entire home/apt",69,1,2.48,0
"9960",32322073,"Penthouse Residence Atocha 6 Pax 2bd 2bth","Arganzuela","Delicias",40.40016,-3.69179,"Entire home/apt",124,4,1.33,11
"9961",32323305,"Cozy 2Bed Apt in Chamberí, 4mins to metro","Chamberí","Rios Rosas",40.44177,-3.69899,"Entire home/apt",188,2,0.42,0
"9962",32326279,"BEAUTIFUL PLAZA DE TOROS -A-","Salamanca","Guindalera",40.43475,-3.66904,"Entire home/apt",40,2,3.53,64
"9963",32329922,"""Suite Habana"" Terrace with Amazing Views + Pool","Chamartín","Nueva España",40.46,-3.68138,"Entire home/apt",65,10,0.24,264
"9964",32337290,"Bonito y acogedor apartamento en Madrid","Moncloa - Aravaca","Aravaca",40.46082,-3.78209,"Entire home/apt",150,6,0.05,358
"9965",32346853,"Moderno apartamento de diseño recién reformado","Salamanca","Goya",40.42527,-3.67783,"Entire home/apt",183,7,0,288
"9966",32347655,"Beautiful apartment in residential area, Madrid","Chamberí","Gaztambide",40.4388,-3.71388,"Entire home/apt",155,1,0.08,0
"9967",32348740,"Cozy Apartment between Sol, Gran Vía and Palacio","Centro","Sol",40.4172,-3.70802,"Entire home/apt",70,2,2.11,0
"9968",32353598,"Descubriendo Madrid","Centro","Embajadores",40.408,-3.70696,"Private room",30,1,0.72,1
"9969",32357176,"Charming Vintage Studio in trendy Chueca","Centro","Justicia",40.42328,-3.69551,"Entire home/apt",47,1,0.71,308
"9970",32357277,"Private room and bath, 1 person. Double bed.","Centro","Cortes",40.41429,-3.7019,"Hotel room",41,1,0.1,2
"9971",32357867,"Lollipop Flats: Petit Theatre La Latina","Centro","Palacio",40.41154,-3.71019,"Entire home/apt",33,1,0.1,0
"9972",32369864,"Habitación privada en Madrid , Barrio Begoña","Fuencarral - El Pardo","Valverde",40.48585,-3.68818,"Private room",25,1,0.32,365
"9973",32371419,"Olala MAD Apartment 3B","Puente de Vallecas","Numancia",40.39753,-3.66061,"Entire home/apt",69,1,0.69,339
"9974",32371420,"Olala MAD Apartment 4B","Puente de Vallecas","Numancia",40.39748,-3.66201,"Entire home/apt",80,1,0.23,354
"9975",32372872,"Disfruta y descansa","San Blas - Canillejas","Simancas",40.42961,-3.62718,"Private room",13,2,0,179
"9976",32374255,"COZY RETREAT | SOL & PLAZA MAYOR","Centro","Sol",40.41651,-3.70288,"Entire home/apt",89,7,2.46,128
"9977",32375357,"BNBHolder Mignon MALASAÑA","Chamberí","Trafalgar",40.43351,-3.70363,"Entire home/apt",69,1,1.48,0
"9978",32376471,"Stylish Apartment in the Center of Madrid","Centro","Embajadores",40.4117,-3.70174,"Entire home/apt",79,2,2.68,29
"9979",32382046,"PLAZA MAYOR  & SAN MIGUEL MARKET (Conde Miranda)","Centro","Palacio",40.41388,-3.71004,"Entire home/apt",120,1,1.71,364
"9980",32394026,"Private Room in Luxury Penthouse","Fuencarral - El Pardo","El Goloso",40.51002,-3.69049,"Private room",60,2,0.28,179
"9981",32395622,"Bright and Charming Apartment in Puente Vallecas","Puente de Vallecas","Numancia",40.39644,-3.66541,"Entire home/apt",46,2,1.66,13
"9982",32396394,"Private Room in cozy flat - central Madrid","Retiro","Estrella",40.41268,-3.66438,"Private room",19,90,1.62,365
"9983",32396574,"Business Plaza Mayor Deluxe","Centro","Sol",40.41504,-3.70704,"Entire home/apt",95,1,2.97,0
"9984",32398723,"Apartamento lujo Madrid,Paseo Castellana ,Bernabéu","Tetuán","Castillejos",40.46204,-3.69528,"Entire home/apt",230,6,0.17,1
"9985",32402930,"Olala Style Apartment 9.2 | Balcony","Puente de Vallecas","San Diego",40.39125,-3.66841,"Entire home/apt",106,1,1.15,365
"9986",32402931,"Olala MAD Apartment 1A","Puente de Vallecas","Numancia",40.39601,-3.66042,"Entire home/apt",71,1,0.95,348
